Unnamed: 0,pokedex_number,name,german_name,japanese_name,generation,is_sub_legendary,is_legendary,is_mythical,species,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_number,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,num,types,genderRatio,baseStats,abilities,heightm,weightkg,color,evos,eggGroups,prevo,evoLevel,otherFormes,formeOrder,canGigantamax,baseSpecies,forme,requiredItem,changesFrom,evoType,gender,gen,evoItem,evoCondition,canHatch,evoMove,tags,baseForme,cosmeticFormes,maxHP,requiredAbility,battleOnly,requiredMove,requiredItems,// TODO,cannotDynamax,pokestarsmeargle,tier
612,521,"""unfezant""",Fasasnob,ケンホロウ (Kenhallow),5,0,0,0,Proud Pokémon,2,Normal,Flying,1.2,29.0,3,Big Pecks,Super Luck,Rivalry,488.0,80.0,115.0,80.0,65.0,55.0,93.0,45.0,70.0,220.0,Medium Slow,1,Flying,,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,521,"[""Normal"", ""Flying""]",,"{hp: 80, atk: 115, def: 80, spa: 65, spd: 55, spe: 93}","{0: ""Big Pecks"", 1: ""Super Luck"", H: ""Rivalry""}",1.2,29,"""Gray""",,"[""Flying""]","""Tranquill""",32,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
613,522,"""blitzle""",Elezeba,シママ (Shimama),5,0,0,0,Electrified Pokémon,1,Electric,,0.8,29.8,3,Lightning Rod,Motor Drive,Sap Sipper,295.0,45.0,60.0,32.0,50.0,32.0,76.0,190.0,70.0,59.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,522,"[""Electric""]",,"{hp: 45, atk: 60, def: 32, spa: 50, spd: 32, spe: 76}","{0: ""Lightning Rod"", 1: ""Motor Drive"", H: ""Sap Sipper""}",0.8,29.8,"""Black""","[""Zebstrika""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
614,523,"""zebstrika""",Zebritz,ゼブライカ (Zebraika),5,0,0,0,Thunderbolt Pokémon,1,Electric,,1.6,79.5,3,Lightning Rod,Motor Drive,Sap Sipper,497.0,75.0,100.0,63.0,80.0,63.0,116.0,75.0,70.0,174.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,523,"[""Electric""]",,"{hp: 75, atk: 100, def: 63, spa: 80, spd: 63, spe: 116}","{0: ""Lightning Rod"", 1: ""Motor Drive"", H: ""Sap Sipper""}",1.6,79.5,"""Black""",,"[""Field""]","""Blitzle""",27,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
615,524,"""roggenrola""",Kiesling,ダンゴロ (Dangoro),5,0,0,0,Mantle Pokémon,1,Rock,,0.4,18.0,3,Sturdy,Weak Armor,Sand Force,280.0,55.0,75.0,85.0,25.0,25.0,15.0,255.0,70.0,56.0,Medium Slow,1,Mineral,,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,524,"[""Rock""]",,"{hp: 55, atk: 75, def: 85, spa: 25, spd: 25, spe: 15}","{0: ""Sturdy"", 1: ""Weak Armor"", H: ""Sand Force""}",0.4,18,"""Blue""","[""Boldore""]","[""Mineral""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
616,525,"""boldore""",Sedimantur,ガントル (Gantle),5,0,0,0,Ore Pokémon,1,Rock,,0.9,102.0,3,Sturdy,Weak Armor,Sand Force,390.0,70.0,105.0,105.0,50.0,40.0,20.0,120.0,70.0,137.0,Medium Slow,1,Mineral,,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,525,"[""Rock""]",,"{hp: 70, atk: 105, def: 105, spa: 50, spd: 40, spe: 20}","{0: ""Sturdy"", 1: ""Weak Armor"", H: ""Sand Force""}",0.9,102,"""Blue""","[""Gigalith""]","[""Mineral""]","""Roggenrola""",25,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
617,526,"""gigalith""",Brockoloss,ギガイアス (Gigaiath),5,0,0,0,Compressed Pokémon,1,Rock,,1.7,260.0,3,Sturdy,Sand Stream,Sand Force,515.0,85.0,135.0,130.0,60.0,80.0,25.0,45.0,70.0,232.0,Medium Slow,1,Mineral,,50.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,526,"[""Rock""]",,"{hp: 85, atk: 135, def: 130, spa: 60, spd: 80, spe: 25}","{0: ""Sturdy"", 1: ""Sand Stream"", H: ""Sand Force""}",1.7,260,"""Blue""",,"[""Mineral""]","""Boldore""",,,,,,,,,"""trade""",,,,,,,,,,,,,,,,,,"""PU"""
618,527,"""woobat""",Fleknoil,コロモリ (Koromori),5,0,0,0,Bat Pokémon,2,Psychic,Flying,0.4,2.1,3,Unaware,Klutz,Simple,323.0,65.0,45.0,43.0,55.0,43.0,72.0,190.0,70.0,65.0,Medium Fast,2,Field,Flying,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,527,"[""Psychic"", ""Flying""]",,"{hp: 65, atk: 45, def: 43, spa: 55, spd: 43, spe: 72}","{0: ""Unaware"", 1: ""Klutz"", H: ""Simple""}",0.4,2.1,"""Blue""","[""Swoobat""]","[""Flying"", ""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
619,528,"""swoobat""",Fletiamo,ココロモリ (Kokoromori),5,0,0,0,Courting Pokémon,2,Psychic,Flying,0.9,10.5,3,Unaware,Klutz,Simple,425.0,67.0,57.0,55.0,77.0,55.0,114.0,45.0,70.0,149.0,Medium Fast,2,Field,Flying,50.0,15.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,528,"[""Psychic"", ""Flying""]",,"{hp: 67, atk: 57, def: 55, spa: 77, spd: 55, spe: 114}","{0: ""Unaware"", 1: ""Klutz"", H: ""Simple""}",0.9,10.5,"""Blue""",,"[""Flying"", ""Field""]","""Woobat""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""(PU)"""
620,529,"""drilbur""",Rotomurf,モグリュー (Mogurew),5,0,0,0,Mole Pokémon,1,Ground,,0.3,8.5,3,Sand Rush,Sand Force,Mold Breaker,328.0,60.0,85.0,40.0,30.0,45.0,68.0,120.0,70.0,66.0,Medium Fast,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,529,"[""Ground""]",,"{hp: 60, atk: 85, def: 40, spa: 30, spd: 45, spe: 68}","{0: ""Sand Rush"", 1: ""Sand Force"", H: ""Mold Breaker""}",0.3,8.5,"""Gray""","[""Excadrill""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
621,530,"""excadrill""",Stalobor,ドリュウズ (Doryuzu),5,0,0,0,Subterrene Pokémon,2,Ground,Steel,0.7,40.4,3,Sand Rush,Sand Force,Mold Breaker,508.0,110.0,135.0,60.0,50.0,65.0,88.0,60.0,70.0,178.0,Medium Fast,1,Field,,50.0,20.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,530,"[""Ground"", ""Steel""]",,"{hp: 110, atk: 135, def: 60, spa: 50, spd: 65, spe: 88}","{0: ""Sand Rush"", 1: ""Sand Force"", H: ""Mold Breaker""}",0.7,40.4,"""Gray""",,"[""Field""]","""Drilbur""",31,,,,,,,,,,,,,,,,,,,,,,,,,,"""OU"""
622,531,"""audino""",Ohrdoch,タブンネ (Tabunne),5,0,0,0,Hearing Pokémon,1,Normal,,1.1,31.0,3,Healer,Regenerator,Klutz,445.0,103.0,60.0,86.0,60.0,86.0,50.0,255.0,70.0,390.0,Fast,1,Fairy,,50.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,531,"[""Normal""]",,"{hp: 103, atk: 60, def: 86, spa: 60, spd: 86, spe: 50}","{0: ""Healer"", 1: ""Regenerator"", H: ""Klutz""}",1.1,31,"""Pink""",,"[""Fairy""]",,,"[""Audino-Mega""]","[""Audino"", ""Audino-Mega""]",,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
624,532,"""timburr""",Praktibalk,ドッコラー (Dokkorer),5,0,0,0,Muscular Pokémon,1,Fighting,,0.6,12.5,3,Guts,Sheer Force,Iron Fist,305.0,75.0,80.0,55.0,25.0,35.0,35.0,180.0,70.0,61.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,532,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 75, atk: 80, def: 55, spa: 25, spd: 35, spe: 35}","{0: ""Guts"", 1: ""Sheer Force"", H: ""Iron Fist""}",0.6,12.5,"""Gray""","[""Gurdurr""]","[""Human-Like""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
625,533,"""gurdurr""",Strepoli,ドテッコツ (Dotekkotsu),5,0,0,0,Muscular Pokémon,1,Fighting,,1.2,40.0,3,Guts,Sheer Force,Iron Fist,405.0,85.0,105.0,85.0,40.0,50.0,40.0,90.0,70.0,142.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,533,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 85, atk: 105, def: 85, spa: 40, spd: 50, spe: 40}","{0: ""Guts"", 1: ""Sheer Force"", H: ""Iron Fist""}",1.2,40,"""Gray""","[""Conkeldurr""]","[""Human-Like""]","""Timburr""",25,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
626,534,"""conkeldurr""",Meistagrif,ローブシン (Roubushin),5,0,0,0,Muscular Pokémon,1,Fighting,,1.4,87.0,3,Guts,Sheer Force,Iron Fist,505.0,105.0,140.0,95.0,55.0,65.0,45.0,45.0,70.0,227.0,Medium Slow,1,Human-Like,,75.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,534,"[""Fighting""]","{M: 0.75, F: 0.25}","{hp: 105, atk: 140, def: 95, spa: 55, spd: 65, spe: 45}","{0: ""Guts"", 1: ""Sheer Force"", H: ""Iron Fist""}",1.4,87,"""Brown""",,"[""Human-Like""]","""Gurdurr""",,,,,,,,,"""trade""",,,,,,,,,,,,,,,,,,"""UU"""
627,535,"""tympole""",Schallquap,オタマロ (Otamaro),5,0,0,0,Tadpole Pokémon,1,Water,,0.5,4.5,3,Swift Swim,Hydration,Water Absorb,294.0,50.0,50.0,40.0,50.0,40.0,64.0,255.0,70.0,59.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,535,"[""Water""]",,"{hp: 50, atk: 50, def: 40, spa: 50, spd: 40, spe: 64}","{0: ""Swift Swim"", 1: ""Hydration"", H: ""Water Absorb""}",0.5,4.5,"""Blue""","[""Palpitoad""]","[""Water 1""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
628,536,"""palpitoad""",Mebrana,ガマガル (Gamagaru),5,0,0,0,Vibration Pokémon,2,Water,Ground,0.8,17.0,3,Swift Swim,Hydration,Water Absorb,384.0,75.0,65.0,55.0,65.0,55.0,69.0,120.0,70.0,134.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,536,"[""Water"", ""Ground""]",,"{hp: 75, atk: 65, def: 55, spa: 65, spd: 55, spe: 69}","{0: ""Swift Swim"", 1: ""Hydration"", H: ""Water Absorb""}",0.8,17,"""Blue""","[""Seismitoad""]","[""Water 1""]","""Tympole""",25,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
629,537,"""seismitoad""",Branawarz,ガマゲロゲ (Gamageroge),5,0,0,0,Vibration Pokémon,2,Water,Ground,1.5,62.0,3,Swift Swim,Poison Touch,Water Absorb,509.0,105.0,95.0,75.0,85.0,75.0,74.0,45.0,70.0,229.0,Medium Slow,1,Water 1,,50.0,20.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,537,"[""Water"", ""Ground""]",,"{hp: 105, atk: 95, def: 75, spa: 85, spd: 75, spe: 74}","{0: ""Swift Swim"", 1: ""Poison Touch"", H: ""Water Absorb""}",1.5,62,"""Blue""",,"[""Water 1""]","""Palpitoad""",36,,,,,,,,,,,,,,,,,,,,,,,,,,"""RU"""
630,538,"""throh""",Jiutesto,ナゲキ (Nageki),5,0,0,0,Judo Pokémon,1,Fighting,,1.3,55.5,3,Guts,Inner Focus,Mold Breaker,465.0,120.0,100.0,85.0,30.0,85.0,45.0,45.0,70.0,163.0,Medium Fast,1,Human-Like,,100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,538,"[""Fighting""]",,"{hp: 120, atk: 100, def: 85, spa: 30, spd: 85, spe: 45}","{0: ""Guts"", 1: ""Inner Focus"", H: ""Mold Breaker""}",1.3,55.5,"""Red""",,"[""Human-Like""]",,,,,,,,,,,"""M""",,,,,,,,,,,,,,,,,"""(PU)"""
631,539,"""sawk""",Karadonis,ダゲキ (Dageki),5,0,0,0,Karate Pokémon,1,Fighting,,1.4,51.0,3,Sturdy,Inner Focus,Mold Breaker,465.0,75.0,125.0,75.0,30.0,75.0,85.0,45.0,70.0,163.0,Medium Fast,1,Human-Like,,100.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,539,"[""Fighting""]",,"{hp: 75, atk: 125, def: 75, spa: 30, spd: 75, spe: 85}","{0: ""Sturdy"", 1: ""Inner Focus"", H: ""Mold Breaker""}",1.4,51,"""Blue""",,"[""Human-Like""]",,,,,,,,,,,"""M""",,,,,,,,,,,,,,,,,"""(PU)"""
632,540,"""sewaddle""",Strawickl,クルミル (Kurumiru),5,0,0,0,Sewing Pokémon,2,Bug,Grass,0.3,2.5,3,Swarm,Chlorophyll,Overcoat,310.0,45.0,53.0,70.0,40.0,60.0,42.0,255.0,70.0,62.0,Medium Slow,1,Bug,,50.0,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,540,"[""Bug"", ""Grass""]",,"{hp: 45, atk: 53, def: 70, spa: 40, spd: 60, spe: 42}","{0: ""Swarm"", 1: ""Chlorophyll"", H: ""Overcoat""}",0.3,2.5,"""Yellow""","[""Swadloon""]","[""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
633,541,"""swadloon""",Folikon,クルマユ (Kurumayu),5,0,0,0,Leaf-Wrapped Pokémon,2,Bug,Grass,0.5,7.3,3,Leaf Guard,Chlorophyll,Overcoat,380.0,55.0,63.0,90.0,50.0,80.0,42.0,120.0,70.0,133.0,Medium Slow,1,Bug,,50.0,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,541,"[""Bug"", ""Grass""]",,"{hp: 55, atk: 63, def: 90, spa: 50, spd: 80, spe: 42}","{0: ""Leaf Guard"", 1: ""Chlorophyll"", H: ""Overcoat""}",0.5,7.3,"""Green""","[""Leavanny""]","[""Bug""]","""Sewaddle""",20,,,,,,,,,,,,,,,,,,,,,,,,,,"""Illegal"""
634,542,"""leavanny""",Matrifol,ハハコモリ (Hahakomori),5,0,0,0,Nurturing Pokémon,2,Bug,Grass,1.2,20.5,3,Swarm,Chlorophyll,Overcoat,500.0,75.0,103.0,80.0,70.0,80.0,92.0,45.0,70.0,225.0,Medium Slow,1,Bug,,50.0,15.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,542,"[""Bug"", ""Grass""]",,"{hp: 75, atk: 103, def: 80, spa: 70, spd: 80, spe: 92}","{0: ""Swarm"", 1: ""Chlorophyll"", H: ""Overcoat""}",1.2,20.5,"""Yellow""",,"[""Bug""]","""Swadloon""",,,,,,,,,"""levelFriendship""",,,,,,,,,,,,,,,,,,"""Illegal"""
635,543,"""venipede""",Toxiped,フシデ (Fushide),5,0,0,0,Centipede Pokémon,2,Bug,Poison,0.4,5.3,3,Poison Point,Swarm,Speed Boost,260.0,30.0,45.0,59.0,30.0,39.0,57.0,255.0,70.0,52.0,Medium Slow,1,Bug,,50.0,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,543,"[""Bug"", ""Poison""]",,"{hp: 30, atk: 45, def: 59, spa: 30, spd: 39, spe: 57}","{0: ""Poison Point"", 1: ""Swarm"", H: ""Speed Boost""}",0.4,5.3,"""Red""","[""Whirlipede""]","[""Bug""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
636,544,"""whirlipede""",Rollum,ホイーガ (Wheega),5,0,0,0,Curlipede Pokémon,2,Bug,Poison,1.2,58.5,3,Poison Point,Swarm,Speed Boost,360.0,40.0,55.0,99.0,40.0,79.0,47.0,120.0,70.0,126.0,Medium Slow,1,Bug,,50.0,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,544,"[""Bug"", ""Poison""]",,"{hp: 40, atk: 55, def: 99, spa: 40, spd: 79, spe: 47}","{0: ""Poison Point"", 1: ""Swarm"", H: ""Speed Boost""}",1.2,58.5,"""Gray""","[""Scolipede""]","[""Bug""]","""Venipede""",22,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
637,545,"""scolipede""",Cerapendra,ペンドラー (Pendror),5,0,0,0,Megapede Pokémon,2,Bug,Poison,2.5,200.5,3,Poison Point,Swarm,Speed Boost,485.0,60.0,100.0,89.0,55.0,69.0,112.0,45.0,70.0,218.0,Medium Slow,1,Bug,,50.0,20.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,545,"[""Bug"", ""Poison""]",,"{hp: 60, atk: 100, def: 89, spa: 55, spd: 69, spe: 112}","{0: ""Poison Point"", 1: ""Swarm"", H: ""Speed Boost""}",2.5,200.5,"""Red""",,"[""Bug""]","""Whirlipede""",30,,,,,,,,,,,,,,,,,,,,,,,,,,"""RUBL"""
638,546,"""cottonee""",Waumboll,モンメン (Monmen),5,0,0,0,Cotton Puff Pokémon,2,Grass,Fairy,0.3,0.6,3,Prankster,Infiltrator,Chlorophyll,280.0,40.0,27.0,60.0,37.0,50.0,66.0,190.0,70.0,56.0,Medium Fast,2,Fairy,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,546,"[""Grass"", ""Fairy""]",,"{hp: 40, atk: 27, def: 60, spa: 37, spd: 50, spe: 66}","{0: ""Prankster"", 1: ""Infiltrator"", H: ""Chlorophyll""}",0.3,0.6,"""Green""","[""Whimsicott""]","[""Fairy"", ""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
639,547,"""whimsicott""",Elfun,エルフーン (Elfuun),5,0,0,0,Windveiled Pokémon,2,Grass,Fairy,0.7,6.6,3,Prankster,Infiltrator,Chlorophyll,480.0,60.0,67.0,85.0,77.0,75.0,116.0,75.0,70.0,168.0,Medium Fast,2,Fairy,Grass,50.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,547,"[""Grass"", ""Fairy""]",,"{hp: 60, atk: 67, def: 85, spa: 77, spd: 75, spe: 116}","{0: ""Prankster"", 1: ""Infiltrator"", H: ""Chlorophyll""}",0.7,6.6,"""Green""",,"[""Fairy"", ""Grass""]","""Cottonee""",,,,,,,,,"""useItem""",,,"""Sun Stone""",,,,,,,,,,,,,,,"""PU"""
640,548,"""petilil""",Lilminip,チュリネ (Churine),5,0,0,0,Bulb Pokémon,1,Grass,,0.5,6.6,3,Chlorophyll,Own Tempo,Leaf Guard,280.0,45.0,35.0,50.0,70.0,50.0,30.0,190.0,70.0,56.0,Medium Fast,1,Grass,,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,548,"[""Grass""]",,"{hp: 45, atk: 35, def: 50, spa: 70, spd: 50, spe: 30}","{0: ""Chlorophyll"", 1: ""Own Tempo"", H: ""Leaf Guard""}",0.5,6.6,"""Green""","[""Lilligant""]","[""Grass""]",,,,,,,,,,,"""F""",,,,,,,,,,,,,,,,,"""LC"""
641,549,"""lilligant""",Dressella,ドレディア (Dredear),5,0,0,0,Flowering Pokémon,1,Grass,,1.1,16.3,3,Chlorophyll,Own Tempo,Leaf Guard,480.0,70.0,60.0,75.0,110.0,75.0,90.0,75.0,70.0,168.0,Medium Fast,1,Grass,,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,549,"[""Grass""]",,"{hp: 70, atk: 60, def: 75, spa: 110, spd: 75, spe: 90}","{0: ""Chlorophyll"", 1: ""Own Tempo"", H: ""Leaf Guard""}",1.1,16.3,"""Green""",,"[""Grass""]","""Petilil""",,,,,,,,,"""useItem""","""F""",,"""Sun Stone""",,,,,,,,,,,,,,,"""(PU)"""
644,551,"""sandile""",Ganovil,メグロコ (Meguroco),5,0,0,0,Desert Croc Pokémon,2,Ground,Dark,0.7,15.2,3,Intimidate,Moxie,Anger Point,292.0,50.0,72.0,35.0,35.0,35.0,65.0,180.0,70.0,58.0,Medium Slow,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,551,"[""Ground"", ""Dark""]",,"{hp: 50, atk: 72, def: 35, spa: 35, spd: 35, spe: 65}","{0: ""Intimidate"", 1: ""Moxie"", H: ""Anger Point""}",0.7,15.2,"""Brown""","[""Krokorok""]","[""Field""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
645,552,"""krokorok""",Rokkaiman,ワルビル (Waruvile),5,0,0,0,Desert Croc Pokémon,2,Ground,Dark,1.0,33.4,3,Intimidate,Moxie,Anger Point,351.0,60.0,82.0,45.0,45.0,45.0,74.0,90.0,70.0,123.0,Medium Slow,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,552,"[""Ground"", ""Dark""]",,"{hp: 60, atk: 82, def: 45, spa: 45, spd: 45, spe: 74}","{0: ""Intimidate"", 1: ""Moxie"", H: ""Anger Point""}",1,33.4,"""Brown""","[""Krookodile""]","[""Field""]","""Sandile""",29,,,,,,,,,,,,,,,,,,,,,,,,,,"""NFE"""
646,553,"""krookodile""",Rabigator,ワルビアル (Waruvial),5,0,0,0,Intimidation Pokémon,2,Ground,Dark,1.5,96.3,3,Intimidate,Moxie,Anger Point,519.0,95.0,117.0,80.0,65.0,70.0,92.0,45.0,70.0,234.0,Medium Slow,1,Field,,50.0,20.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0,553,"[""Ground"", ""Dark""]",,"{hp: 95, atk: 117, def: 80, spa: 65, spd: 70, spe: 92}","{0: ""Intimidate"", 1: ""Moxie"", H: ""Anger Point""}",1.5,96.3,"""Red""",,"[""Field""]","""Krokorok""",40,,,,,,,,,,,,,,,,,,,,,,,,,,"""UU"""
647,554,"""darumaka""",Flampion,ダルマッカ (Darumakka),5,0,0,0,Zen Charm Pokémon,1,Fire,,0.6,37.5,2,Hustle,,Inner Focus,315.0,70.0,90.0,45.0,15.0,45.0,50.0,120.0,70.0,63.0,Medium Slow,1,Field,,50.0,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,554,"[""Fire""]",,"{hp: 70, atk: 90, def: 45, spa: 15, spd: 45, spe: 50}","{0: ""Hustle"", H: ""Inner Focus""}",0.6,37.5,"""Red""","[""Darmanitan""]","[""Field""]",,,"[""Darumaka-Galar""]","[""Darumaka"", ""Darumaka-Galar""]",,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
653,556,"""maractus""",Maracamba,マラカッチ (Maracacchi),5,0,0,0,Cactus Pokémon,1,Grass,,1.0,28.0,3,Water Absorb,Chlorophyll,Storm Drain,461.0,75.0,86.0,67.0,106.0,67.0,60.0,255.0,70.0,161.0,Medium Fast,1,Grass,,50.0,20.0,1.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,556,"[""Grass""]",,"{hp: 75, atk: 86, def: 67, spa: 106, spd: 67, spe: 60}","{0: ""Water Absorb"", 1: ""Chlorophyll"", H: ""Storm Drain""}",1,28,"""Green""",,"[""Grass""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""(PU)"""
654,557,"""dwebble""",Lithomith,イシズマイ (Ishizumai),5,0,0,0,Rock Inn Pokémon,2,Bug,Rock,0.3,14.5,3,Sturdy,Shell Armor,Weak Armor,325.0,50.0,65.0,85.0,35.0,35.0,55.0,190.0,70.0,65.0,Medium Fast,2,Bug,Mineral,50.0,20.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,557,"[""Bug"", ""Rock""]",,"{hp: 50, atk: 65, def: 85, spa: 35, spd: 35, spe: 55}","{0: ""Sturdy"", 1: ""Shell Armor"", H: ""Weak Armor""}",0.3,14.5,"""Red""","[""Crustle""]","[""Bug"", ""Mineral""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""LC"""
